id,v_f_init,d_init,v_l_init,a_1,a_2,tau_s,tau_1,tau_2
6416,2.47,4.57,2.49,0.34,-0.35,0,0.97,4.03
6417,2.41,2.81,2.17,0.32,-0.29,0,1.01,3.99
6418,4.76,2.52,5.49,0.69,-0.05,0,0.58,4.42
6419,3.13,3.96,2.98,0.3,-0.41,0,1.39,3.61
6420,2.17,4.31,2.64,0.94,-0.54,0,0.91,4.09
6421,5.72,8.7,3.19,0.3,-0.36,0,4.69,0.31
6422,4.62,5.04,4.64,2.65,-0.04,0,0.67,4.33
6423,4.62,10.71,2.02,0.3,-0.31,0,2.41,2.59
6424,2.43,1.62,2.29,0.31,-0.19,0,0.64,4.36
6425,5.29,1.61,5.28,0.33,-0.19,0,0.82,4.18
6426,1.25,2.54,3.03,3.69,-0.03,0,0.58,4.42
6427,4.91,10.07,2.28,0.3,-0.2,0,2.54,2.46
6428,1.65,2.12,1.66,1.59,-0.18,0,0.83,4.17
6429,1.76,2.86,1.61,0.41,-0.05,0,1.08,3.92
6430,4.33,2.39,4.08,0.35,-0.2,0,0.95,4.05
6431,3.02,11.15,2.25,1.49,-0.07,0,0.55,4.45
6432,3.96,4.46,3.19,0.3,-0.43,0,1.07,3.93
6433,1.57,2.01,1.6,0.3,-0.15,0,0.9,4.1
6434,13.76,34.8,5.85,0.3,-0.19,0,1.94,3.06
6435,10.72,21.84,3.94,0.3,-0.18,0,3.62,1.38
6436,3.52,1.96,3.51,1.6,-0.23,0,0.54,4.46
6437,1.89,3.08,1.43,2.49,-0.27,0,1.01,3.99
6438,10.19,30.77,4.88,0.3,-0.18,0,3.02,1.98
6439,22.38,26.05,5.18,0.3,-0.54,0,4.27,0.73
6440,2.4,4.39,2.43,0.3,-0.32,0,1.35,3.65
6441,2.94,6.04,1.7,0.36,-0.3,0,2.67,2.33
6442,2.1,2.92,1.94,0.34,-0.28,0,1,4
6443,4.08,5.03,4.12,0.41,-0.52,0,0.6,4.4
6444,1.61,1.8,1.59,0.29,-0.39,0,3.29,1.71
6445,3.04,1.25,3.02,1.92,-0.29,0,0.58,4.42
6446,2.29,3.9,2.27,0.3,-0.47,0,2.64,2.36
6447,2.73,1.08,2.7,0.3,-0.17,0,0.93,4.07
6448,11.89,28.87,5.98,0.76,-0.06,0,0.76,4.24
6449,1.98,4.57,2.04,1.22,-0.51,0,1.26,3.74
6450,7.24,9.15,4.18,2.15,-0.14,0,0.72,4.28
6451,2.43,2.18,1.61,1.59,-0.36,0,0.86,4.14
6452,7.96,14.54,3.23,1.06,-0.39,0,0.82,4.18
6453,4.52,2.88,4.35,0.3,-0.24,0,0.91,4.09
6454,5.43,3.97,3.95,2.57,-0.34,0,0.65,4.35
6455,3.03,2.9,2.54,0.3,-0.43,0,1.88,3.12
6456,4.88,3.73,3.99,0.32,-0.48,0,0.69,4.31
6457,5.02,12.1,1.93,0.3,-0.27,0,3.86,1.14
6458,6.99,2.63,6.94,0.3,-0.17,0,1.57,3.43
6459,3.38,5,3.36,1.76,-0.22,0,0.79,4.21
6460,1.83,2.19,1.89,2.79,-0.39,0,0.55,4.45
6461,4.13,10.46,4.24,0.3,-0.69,0,3.24,1.76
6462,7.79,7.02,5.17,0.3,-0.47,0,4.23,0.77
6463,2.02,3.04,2.11,1.51,-0.02,0,0.55,4.45
6464,5.19,8.79,3.06,0.3,-0.3,0,0.91,4.09
6465,2.76,3.1,2.48,0.8,-0.12,0,0.71,4.29
6466,4.46,6.02,4.5,0.3,-0.4,0,1.78,3.22
6467,3.92,4.72,5.97,0.53,-0.23,0,1.07,3.93
6468,19.48,90.2,8.04,0.3,-0.32,0,1.64,3.36
6469,1.39,3.87,0.92,0.3,-0.2,0,3.55,1.45
6470,1.25,2.54,3.05,0.65,-0.06,0,1.71,3.29
6471,3.47,8.01,2.13,1.69,-0.09,0,1.83,3.17
6472,3.81,1.87,3.36,0.3,-0.33,0,1.15,3.85
6473,2.4,9.05,2.37,0.83,-0.26,0,0.95,4.05
6474,1.26,5.07,0.72,0.3,-0.13,0,2.21,2.79
6475,12.18,17.4,6.3,0.31,-0.24,0,1.09,3.91
6476,7.37,18.49,2.53,0.51,-0.13,0,0.79,4.21
6477,1.65,2.29,1.69,0.3,-0.25,0,1.97,3.03
6478,5.34,2.38,5.36,0.3,-0.47,0,0.92,4.08
6479,2.15,4.06,2.12,0.3,-0.31,0,1.24,3.76
6480,3.48,3.87,3.4,0.3,-0.18,0,1.46,3.54
6481,4.44,10.08,4.42,0.3,-0.49,0,1.65,3.35
6482,9.73,22.68,2.9,0.3,-0.43,0,0.67,4.33
6483,3.87,17.73,2.4,0.3,-0.43,0,3.32,1.68
6484,3.97,13.19,1.31,0.3,-0.32,0,4.24,0.76
6485,3.88,2.42,3.44,0.3,-0.45,0,1.26,3.74
6486,3.57,1.83,3.54,0.3,-0.37,0,2.28,2.72
6487,1.14,5.12,0.92,2.03,-0.19,0,0.81,4.19
6488,3.82,5.87,3.49,0.3,-0.5,0,1.17,3.83
6489,1,5.53,1.09,0.3,-0.17,0,2.37,2.63
6490,10.31,34.53,7.38,0.43,-0.39,0,0.73,4.27
6491,3.18,9.08,1.58,0.3,-0.17,0,3.26,1.74
6492,1.93,4.46,1.28,0.3,-0.2,0,1.64,3.36
6493,2.01,1.99,1.94,0.3,-0.36,0,1.3,3.7
6494,8.78,6.95,8.69,0.3,-0.31,0,0.96,4.04
6495,6.04,29.39,1.92,0.66,-0.17,0,1.43,3.57
6496,2.91,9.73,2.95,0.3,-0.28,0,1.13,3.87
6497,11.06,18.55,4.11,1,-0.06,0,0.94,4.06
6498,5.35,1.23,4.7,0.3,-0.11,0,2.16,2.84
6499,4.36,1.83,3.85,1.47,-0.64,0,0.77,4.23
6500,3.35,7.65,2.28,0.3,-0.26,0,1.53,3.47
6501,1.18,3.95,0.72,0.3,-0.18,0,4.05,0.95
6502,8.51,8.49,8.54,0.3,-0.31,0,0.9,4.1
6503,3.27,2.7,3.35,0.3,-0.59,0,1.76,3.24
6504,1.35,1.4,1.26,0.3,-0.18,0,1.85,3.15
6505,2.71,2.79,2.71,0.32,-0.24,0,1.53,3.47
6506,4.26,7.55,2.28,0.86,-0.05,0,0.55,4.45
6507,2.03,1.71,1.97,0.38,-0.15,0,0.82,4.18
6508,4.39,3.36,3.94,0.4,-0.52,0,3.28,1.72
6509,1.11,1.64,1.08,3.08,-0.23,0,0.58,4.42
6510,3.19,7.11,2.11,0.8,-0.08,0,2.14,2.86
6511,1.98,3.97,1.46,3.63,-0.09,0,1.26,3.74
6512,1.58,1.45,1.54,0.3,-0.15,0,1.64,3.36
6513,2.05,1.44,2.01,1.1,-0.17,0,0.63,4.37
6514,4.51,5.87,2.86,0.3,-0.21,0,2.4,2.6
6515,4.92,6.44,3.49,0.3,-0.22,0,2.54,2.46
6516,0.02,2.67,0.28,0.3,-0.21,0,3.73,1.27
6517,1.28,3.26,0.93,0.3,-0.41,0,3.42,1.58
6518,2.96,2.86,3,0.31,-0.43,0,0.87,4.13
6519,2.5,4.46,2.23,0.3,-0.26,0,0.99,4.01
6520,4.39,5.76,3.58,0.3,-0.34,0,1.01,3.99
6521,4.92,2.4,4.67,0.3,-0.31,0,0.8,4.2
6522,2.51,2.24,1.94,0.77,-0.37,0,1.11,3.89
6523,8.88,4.19,8.91,0.31,-0.43,0,1.32,3.68
6524,10.56,33.53,3.91,0.9,-0.4,0,0.64,4.36
6525,3.68,5.44,2.82,0.32,-0.27,0,1.69,3.31
6526,3.17,4.81,4.93,0.3,-0.21,0,2.7,2.3
6527,3.35,19.63,2.42,0.3,-0.28,0,3.02,1.98
6528,2.54,7.24,1.18,0.3,-0.15,0,1.62,3.38
6529,4.28,4.3,4.25,0.3,-0.23,0,1.18,3.82
6530,12.73,56.36,9.86,0.3,-0.58,0,0.76,4.24
6531,3.63,3.5,3.3,0.3,-0.16,0,0.75,4.25
6532,5.49,2.37,5.07,0.3,-0.31,0,2.94,2.06
6533,4.83,19.22,2.04,5.54,-0.32,0,0.55,4.45
6534,4.48,1.58,3.5,0.3,-0.32,0,0.66,4.34
6535,5.64,10.67,2.5,0.45,-0.11,0,0.83,4.17
6536,0.65,5.67,0.68,0.53,-0.09,0,3.38,1.62
6537,4.27,2.05,4,0.3,-0.38,0,0.77,4.23
6538,5.47,5.62,3.92,3.14,-0.09,0,0.56,4.44
6539,7.29,7.75,4.34,0.3,-0.3,0,2.23,2.77
6540,0.56,1.95,0.67,3.27,-0.04,0,0.58,4.42
6541,3.36,7.05,3.54,0.3,-0.35,0,0.9,4.1
6542,0.73,2.93,0.48,0.3,-0.11,0,3.36,1.64
6543,4.66,5.79,4.62,0.3,-0.59,0,1.84,3.16
6544,3.62,7.44,3.69,0.3,-0.28,0,2.66,2.34
6545,6.18,8,3.82,0.29,-0.16,0,4.72,0.28
6546,3.37,9.05,2.22,0.34,-0.18,0,1.36,3.64
6547,3.76,8.74,2.59,0.3,-0.39,0,1.1,3.9
6548,6.93,3.25,6.36,0.3,-0.16,0,1.64,3.36
6549,1.38,1.47,1.31,0.58,-0.14,0,0.98,4.02
6550,2.15,2.71,2.14,0.3,-0.16,0,1.87,3.13
6551,0.73,4.87,0.98,0.36,-0.04,0,1.87,3.13
6552,2.3,7.99,1.46,0.3,-0.21,0,2.88,2.12
6553,7.1,5.37,5.13,0.32,-0.57,0,0.9,4.1
6554,5.35,1.38,5.29,0.3,-0.44,0,3.28,1.72
6555,2.59,6.92,2.48,0.3,-0.47,0,2.48,2.52
6556,6.74,19.99,2.69,0.3,-0.46,0,1.88,3.12
6557,2.01,2.06,1.91,0.3,-0.11,0,1.31,3.69
6558,2.31,3.85,5.19,0.3,-0.24,0,4.38,0.62
6559,3.18,9.08,1.55,0.32,-0.13,0,3.04,1.96
6560,2.35,3.87,2.47,0.29,-0.14,0,2.74,2.26
6561,8.25,19.7,5.06,0.36,-0.27,0,1.01,3.99
6562,7.2,1.97,7.15,0.3,-0.3,0,2.78,2.22
6563,3.58,3.93,2.81,0.31,-0.33,0,3.03,1.97
6564,2.92,8.16,1.35,0.3,-0.21,0,2.91,2.09
6565,8.01,3.05,8.04,0.3,-0.21,0,1.5,3.5
6566,2.13,2.92,1.76,1.18,-0.27,0,0.63,4.37
6567,3.54,1.63,3.51,0.56,-0.59,0,0.82,4.18
6568,6.17,2.37,5.38,0.3,-0.53,0,1.56,3.44
6569,3.09,10.06,1.31,0.35,-0.09,0,1.75,3.25
6570,4.23,6.25,4.12,0.33,-0.35,0,1.15,3.85
6571,2.97,2.03,2.47,0.3,-0.88,0,2.64,2.36
6572,4.92,2.4,4.65,0.75,-0.3,0,0.66,4.34
6573,3.92,4.72,5.97,0.33,-0.32,0,2.1,2.9
6574,2.16,5.38,1.23,0.3,-0.25,0,3,2
6575,1.04,2.41,1.07,0.46,-0.01,0,2.09,2.91
6576,1.65,2.38,1.65,2.03,-0.17,0,1.36,3.64
6577,2.72,2.35,2.73,1.8,-0.42,0,0.7,4.3
6578,3.03,2.9,2.54,0.3,-0.41,0,1.64,3.36
6579,3.23,7.94,1.95,0.43,-0.16,0,0.77,4.23
6580,4.65,7.84,4.3,0.5,-0.42,0,3.72,1.28
6581,5,3.85,5.03,0.3,-0.39,0,1.51,3.49
6582,2.33,2.1,2.32,0.3,-0.43,0,2.24,2.76
6583,2.32,5.82,1.29,0.3,-0.21,0,3.24,1.76
6584,3.78,3.11,3.07,0.31,-0.25,0,0.99,4.01
6585,6.25,12.19,6.24,0.3,-0.63,0,0.9,4.1
6586,6.62,2.57,6.63,0.32,-0.41,0,1.16,3.84
6587,2.5,4.77,2.52,0.54,-0.5,0,1.1,3.9
6588,2.95,2.39,2.9,1.06,-0.23,0,0.61,4.39
6589,5.13,12.38,2.04,0.33,-0.46,0,1.81,3.19
6590,1.14,1.14,1.02,1.1,-0.11,0,1.19,3.81
6591,2.23,3.91,1.86,0.3,-0.32,0,1.7,3.3
6592,7.82,2.6,7.84,0.3,-0.44,0,3.01,1.99
6593,1.77,8.64,1.82,0.3,-0.42,0,3.05,1.95
6594,2.97,2.64,2.63,0.55,0,0,0.67,4.33
6595,3.61,3.09,3.78,0.75,-0.42,0,0.71,4.29
6596,1.88,2.3,1.67,0.33,-0.4,0,2.16,2.84
6597,12.69,38.5,4.58,0.3,-0.4,0,3.4,1.6
6598,0.46,3.85,0.56,0.3,-0.14,0,4.54,0.46
6599,6.89,2.42,5.45,2.09,-0.4,0,0.58,4.42
6600,3.54,2.18,2.79,0.35,-0.08,0,0.95,4.05
6601,1.36,2.22,1.45,0.59,-0.23,0,1.04,3.96
6602,3.76,7.02,2.85,0.3,-0.18,0,1.5,3.5
6603,5.39,3.96,3.35,0.3,-0.22,0,1.71,3.29
6604,1.59,5.53,1.99,4.33,-0.12,0,0.62,4.38
6605,13.02,13.94,5.6,0.3,-0.18,0,2.15,2.85
6606,19.39,71.29,4.81,0.3,-0.44,0,0.88,4.12
6607,3.49,6.56,2.22,0.3,-0.16,0,2.91,2.09
6608,0.72,4.74,0.88,0.3,-0.34,0,3.2,1.8
6609,3.83,3.85,3.32,0.99,-0.13,0,0.86,4.14
6610,8.85,29.48,2.11,0.3,-0.17,0,2.81,2.19
6611,0.28,1.21,0.35,0.41,-0.03,0,3.75,1.25
6612,14.32,42.09,6.04,0.31,-0.23,0,4.63,0.37
6613,2.75,7.49,2.8,0.32,-0.44,0,1.44,3.56
6614,1.52,4.21,1.58,0.3,-0.14,0,0.96,4.04
6615,5.59,7.35,4.24,0.3,-0.64,0,0.62,4.38
6616,6.32,3.58,6.33,0.31,-0.54,0,1.12,3.88
6617,5.57,5.83,4.3,0.31,-0.24,0,0.66,4.34
6618,3.23,4.45,2.49,0.3,-0.37,0,1.98,3.02
6619,4.2,9.76,3.02,0.44,-0.01,0,1.69,3.31
6620,4.93,13.17,1.87,1.74,-0.07,0,0.75,4.25
6621,3.84,9.74,1.6,0.3,-0.2,0,1.03,3.97
6622,6.37,13.66,2.52,0.34,-0.29,0,2.1,2.9
6623,0.27,2.46,0.88,0.57,-0.12,0,2.26,2.74
6624,11.21,13.99,6.39,0.44,-0.03,0,1.46,3.54
6625,3.63,2.89,3.61,0.3,-0.4,0,1.62,3.38
6626,3.38,2.5,2.74,1.32,-0.36,0,0.63,4.37
6627,2.29,2.04,2.08,0.35,-0.32,0,1.18,3.82
6628,3.49,6.56,2.23,0.51,-0.01,0,0.8,4.2
6629,10.19,30.77,4.85,0.4,-0.01,0,0.61,4.39
6630,4.31,3.4,4.07,0.3,-0.42,0,2.01,2.99
6631,2.72,1.4,2.48,0.3,-0.21,0,1.41,3.59
6632,3.8,2.74,3.38,0.3,-0.22,0,0.92,4.08
6633,3.04,5.9,2.32,0.3,-0.11,0,3.16,1.84
6634,2.03,5.96,2.03,2.53,-0.38,0,0.71,4.29
6635,2.79,7.04,1.52,0.3,-0.13,0,0.97,4.03
6636,1.65,3.01,1.62,0.3,-0.13,0,1.18,3.82
6637,6.03,18.88,5.95,0.3,-0.69,0,0.62,4.38
6638,1.53,5.93,1.72,0.3,-0.2,0,3.61,1.39
6639,4.58,8.75,3.76,0.3,-0.38,0,3.88,1.12
6640,12.41,13.42,9.05,0.3,-0.47,0,1.62,3.38
6641,0.16,2.06,0.26,0.3,-0.19,0,3.92,1.08
6642,5.31,5.33,3.76,0.3,-0.14,0,2.29,2.71
6643,6.93,18.54,3.89,0.3,-0.3,0,1.8,3.2
6644,8.97,10.35,8.02,0.3,-0.38,0,1.2,3.8
6645,5.57,5.83,4.23,5.52,-0.35,0,0.69,4.31
6646,2.13,2.92,1.76,2.78,-0.37,0,0.98,4.02
6647,0.52,1.7,1.13,0.29,-0.15,0,4.66,0.34
6648,9.82,22.13,4.22,0.3,-0.14,0,4,1
6649,7,7.42,4.22,0.3,-0.55,0,3.95,1.05
6650,16.41,38.5,16.43,-4.81,-0.23,0,3.07,1.93
6651,19.3,38.53,19.24,-4.88,0.07,0,3.28,1.72
6652,10.87,15,10.8,-4.52,-0.04,0,2.33,2.67
6653,35.44,39.57,26.68,-3.77,0.1,0,2.72,2.28
6654,16.91,38.86,13.37,-3.33,-0.74,0,3.61,1.39
6655,10.09,3.72,9.95,-1.89,0.56,0,2.93,2.07
6656,16.1,10.11,16.25,-2.02,-0.7,0,3.1,1.9
6657,23.07,30.69,7.58,-4.36,0.31,0,1.35,3.65
6658,8.75,18.52,8.32,-2.77,-0.75,0,2.25,2.75
6659,22.87,29.4,22.62,-3.66,-1.38,0,2.82,2.18
6660,13.4,25.69,12.71,-4.51,-0.32,0,2.43,2.57
6661,13.21,9.91,13.3,-3.72,-0.36,0,1.67,3.33
6662,15.26,19.53,15.28,-2.95,-1.68,0,2.68,2.32
6663,12.91,25.63,12.97,-4.08,-0.93,0,2.43,2.57
6664,17.13,19.52,12.27,-5.95,0,0,1.76,3.24
6665,2.83,7.49,1.63,-0.24,0.25,0,2.69,2.31
6666,9.68,7.1,7.39,-0.69,-0.22,0,3.08,1.92
6667,8.94,11.91,8.9,-2.06,-0.84,0,3.34,1.66
6668,11.47,10.77,11.53,-3.35,-0.22,0,1.41,3.59
6669,15.8,19.8,15.67,-3.84,-0.81,0,2.15,2.85
6670,27.71,52.01,18.86,-3.87,0.32,0,2.56,2.44
6671,8.35,17.86,6.3,-1,0.13,0,3.4,1.6
6672,7.7,17.04,9.73,-2.33,0.94,0,2.36,2.64
6673,17.54,33.84,17.56,-5.02,-0.72,0,2.52,2.48
6674,5.94,17.62,5.1,-1.17,-0.67,0,2.02,2.98
6675,12.43,2.92,10.79,-3.46,0.11,0,2.22,2.78
6676,20.96,40.24,20.93,-4.17,-0.27,0,3.01,1.99
6677,14.08,17.12,14.02,-3.51,-0.37,0,3.02,1.98
6678,13.96,10.1,14,-3.45,-0.18,0,2.05,2.95
6679,10.89,9.85,10.87,-2.2,-0.05,0,2.75,2.25
6680,15.18,14.82,13.31,-1.18,0.16,0,2.99,2.01
6681,13.03,13.48,12.72,-5.04,-0.51,0,2.19,2.81
6682,22.39,26.89,22.55,-5.51,-0.45,0,2.11,2.89
6683,11.09,21.6,11.12,-3.01,-0.41,0,2.24,2.76
6684,12.4,12.05,12.57,-3.94,-0.02,0,1.75,3.25
6685,13.12,18.48,13.28,-4.32,-0.77,0,2.56,2.44
6686,22.53,31.98,22.1,-4.75,-1.41,0,2.91,2.09
6687,17.81,6.95,17.78,-5.57,1.05,0,2.57,2.43
6688,14.48,12.94,14.98,-2.24,-0.72,0,3.01,1.99
6689,17.12,18.14,16.96,-4.19,-0.11,0,2.8,2.2
6690,8.65,20.39,9.12,-2.68,-0.54,0,2.67,2.33
6691,22.97,34.68,11.42,-3.16,0.18,0,2.98,2.02
6692,16.46,5.59,16.39,-4.59,0.39,0,2.21,2.79
6693,24.46,31.3,24.53,-7.89,0.04,0,3.03,1.97
6694,9.7,16.01,7.49,-1.97,-0.35,0,2.67,2.33
6695,13.1,17.09,13.35,-3.12,-0.28,0,2.77,2.23
6696,7.7,6.28,6.07,-1.53,-0.74,0,2.94,2.06
6697,11.14,17.68,11.14,-1.79,-0.48,0,3.72,1.28
6698,13.29,15.96,11.86,-2.94,0.19,0,3.5,1.5
6699,26.01,26.91,26.01,-2.42,-0.85,0,3.65,1.35
6700,14.48,24.49,14.53,-4.69,-0.09,0,2.62,2.38
6701,19.53,20.57,19.79,-2.06,-0.38,0,3.09,1.91
6702,19.31,9.79,19.08,-1.85,-0.16,0,3.79,1.21
6703,3.2,1.95,2.89,-1.39,0.16,0,2.3,2.7
6704,32.52,40.55,19.1,-0.71,-0.22,0,3.87,1.13
6705,12.54,13.37,12.6,-3.22,-0.68,0,2.88,2.12
6706,14.87,6.43,14.92,-2.34,0.4,0,3.25,1.75
6707,13.95,28.1,13.84,-3.32,-1.55,0,2.81,2.19
6708,14.14,19.28,14.14,-4.21,-0.75,0,2.18,2.82
6709,7.79,13.24,7.84,-2,0.11,0,2.88,2.12
6710,19.34,24.17,19.41,-3.57,-0.92,0,3.04,1.96
6711,12.76,10.1,12.67,-4.41,1,0,2.93,2.07
6712,19.63,30.9,19.65,-8.18,-0.45,0,2.19,2.81
6713,11.27,7.79,10.53,-2.55,0.06,0,3.08,1.92
6714,18.01,9.67,17.7,-6.03,0.01,0,1.62,3.38
6715,16.03,8.77,15.94,-5.23,-0.7,0,2.11,2.89
6716,23.68,44.03,23.67,-5.79,-1.32,0,1.4,3.6
6717,15.42,38.27,15.35,-4.8,-0.62,0,2.91,2.09
6718,15.57,11.39,15.54,-4.92,-0.92,0,2.35,2.65
6719,17.27,28.37,17.37,-3.99,-0.71,0,3.2,1.8
6720,20.36,29.96,20.14,-5.55,-0.66,0,2.77,2.23
6721,16.38,36.32,14.45,-4.76,-0.2,0,2.66,2.34
6722,27.93,121.55,22.19,-2.66,-0.46,0,3.58,1.42
6723,9.93,13.16,9.99,-2.67,-0.34,0,3.13,1.87
6724,6.17,8.84,6.17,-0.84,-0.32,0,3.67,1.33
6725,12.64,3.54,12.61,-2.84,0.47,0,2.93,2.07
6726,13.03,17.55,12.99,-4.94,0.09,0,2.56,2.44
6727,20.17,28.91,21.38,-4.17,-0.34,0,3.52,1.48
6728,6.57,9.29,6.11,-1.33,-0.58,0,3,2
6729,21.13,16.79,17.9,-4.25,1.23,0,3.43,1.57
6730,12.73,56.36,9.8,-1.65,0.12,0,3.1,1.9
6731,16.8,4.79,15.79,-3.5,-0.57,0,2.73,2.27
6732,9.98,3.68,9.36,-2.38,0.71,0,2.87,2.13
6733,14.56,8.23,14.65,-3.72,0.58,0,3.07,1.93
6734,10.52,12.25,12.01,-3.59,-0.51,0,3.01,1.99
6735,12.83,11.76,12.84,-4.06,-1.14,0,1.17,3.83
6736,16.86,26.53,15.99,-4.67,-0.12,0,2.23,2.77
6737,11.49,3.54,11.28,-1.68,0.48,0,3.4,1.6
6738,2.23,6.61,1.36,-0.23,0.51,0,3.62,1.38
6739,20.28,19.73,20.2,-6.6,-0.98,0,2.09,2.91
6740,5.86,8.82,5.88,-1.66,-0.1,0,2.98,2.02
6741,11.54,8.56,10.56,-2.8,0.41,0,1.99,3.01
6742,14.77,32.64,16.58,-3.08,-0.55,0,3.71,1.29
6743,29.99,31.86,30.03,-5.95,0.05,0,3.49,1.51
6744,23.93,76.98,23.82,-4.88,-0.12,0,2.44,2.56
6745,10.56,14.02,25.24,-4.49,-0.39,0,2.34,2.66
6746,23.3,34.48,22.7,-7.05,-0.92,0,2.44,2.56
6747,24.21,36.34,24.07,-7.09,-0.69,0,2.41,2.59
6748,13.28,13.41,13.35,-4.61,0.12,0,2.73,2.27
6749,16.05,28.52,16.41,-5.05,-0.46,0,2.78,2.22
6750,14.36,22.61,14.39,-3.89,0.12,0,3.26,1.74
6751,21.75,34.54,27.36,-3.93,-0.92,0,2.76,2.24
6752,10.77,21.16,10.7,-1.32,-0.84,0,3.2,1.8
6753,20.35,28.86,11.69,-2.3,1.07,0,3.07,1.93
6754,21.13,16.79,17.98,-4.54,0.17,0,2.84,2.16
6755,28.28,56.03,28.25,-6.78,-0.09,0,3.14,1.86
6756,15.87,15.34,15.83,-3.41,-0.85,0,2.96,2.04
6757,15.55,23.24,15.57,-5.3,0.19,0,2.23,2.77
6758,9.82,3.39,9.73,-2.58,0.09,0,2.76,2.24
6759,15.22,19.55,15.18,-4.05,-1.03,0,2.14,2.86
6760,22.1,37.51,20.25,-5.34,-0.96,0,2.71,2.29
6761,12.58,20.04,11.48,-3.02,-0.72,0,3.09,1.91
6762,28.84,36.68,24.66,-6.68,-1.62,0,2.31,2.69
6763,18.31,29.76,14.94,-1.2,0.4,0,3.78,1.22
6764,19.66,17.72,19.83,-3.52,0.19,0,2.72,2.28
6765,5.72,8.7,2.97,-0.58,0.8,0,3.24,1.76
6766,19.89,18.76,17.92,-3.56,-1.07,0,3.13,1.87
6767,10.84,14.87,10.84,-2.58,-0.76,0,2.79,2.21
6768,17.18,19.84,17.04,-2.13,-0.91,0,2.76,2.24
6769,17.01,14.8,15.5,-4.78,-0.14,0,2.91,2.09
6770,17.93,14.98,17.99,-3.52,-0.25,0,2.56,2.44
6771,13.32,24.89,13.24,-3.2,-1.07,0,3.16,1.84
6772,10.72,6.23,10.79,-2.2,-0.51,0,3.32,1.68
6773,22.71,22.77,22.22,-4.74,-1.39,0,2.22,2.78
6774,12.25,14.42,11.93,-2.66,-0.65,0,2.41,2.59
6775,12.48,12.07,12.98,-5.44,-0.71,0,1.27,3.73
6776,15.71,17.48,15.71,-5.16,-0.78,0,2.54,2.46
6777,13.89,31.65,13.91,-2.95,-1.17,0,3.5,1.5
6778,19.04,28.55,18.83,-3.67,-0.59,0,2.97,2.03
6779,6.54,1.83,6.31,-1.23,-0.5,0,2.8,2.2
6780,12.79,14.91,12.65,-3.98,-0.15,0,2.63,2.37
6781,14.29,20.69,14.35,-3.68,-0.57,0,2.9,2.1
6782,14.07,11.15,13.9,-3.84,-0.07,0,2.29,2.71
6783,10.91,14.46,10.84,-2.7,-0.83,0,3.43,1.57
6784,26.6,23.45,26.8,-6.84,-0.72,0,2.6,2.4
6785,17.41,43.58,17.05,-5.46,-0.73,0,2.65,2.35
6786,12.29,17.74,12.8,-4.52,0.3,0,2.62,2.38
6787,11.52,10.37,11.68,-2.94,-0.12,0,3.9,1.1
6788,20.23,20.58,20.3,-2.67,-0.98,0,2.28,2.72
6789,16.52,26.47,16.54,-2.99,-0.72,0,3.44,1.56
6790,13.51,20.73,13.32,-2.26,-1.26,0,3.39,1.61
6791,16.39,19.23,16.13,-4.78,0.37,0,2.68,2.32
6792,7.13,5.53,6.07,-1.95,0.42,0,3.02,1.98
6793,9,10.38,8.48,-0.85,-0.06,0,2.92,2.08
6794,15.57,12.27,14.12,-2.38,-0.56,0,3.27,1.73
6795,6.44,12.21,7.12,-2.13,0.31,0,3.15,1.85
6796,10.66,3.87,9.72,-0.7,0.26,0,3.27,1.73
6797,16.48,13.08,16.27,-3.42,-0.77,0,2.18,2.82
6798,18.31,29.76,14.96,-3.66,0.55,0,2.42,2.58
6799,9.79,11.03,9.89,-5.66,0.28,0,1.39,3.61
6800,14.87,15.78,13.89,-4.42,-0.77,0,2.69,2.31
6801,18.32,27.06,16.53,-4.22,-0.16,0,3.21,1.79
6802,14.9,11.76,14.81,-2.85,0.19,0,3.06,1.94
6803,13.83,4.96,13.83,-4.5,-0.85,0,2.35,2.65
6804,19.3,24.24,20.63,-5.78,-1.35,0,2.87,2.13
6805,9.94,13.28,9.8,-2.1,-1.17,0,2.55,2.45
6806,19.93,39.83,19.49,-2.69,-1.57,0,3.47,1.53
6807,9.01,8.27,9.19,-4.87,0.01,0,1.7,3.3
6808,15.1,16.43,15.37,-3.39,-0.37,0,3.19,1.81
6809,8.39,4.11,8.32,-1.64,-0.53,0,3.64,1.36
6810,19.66,22.01,16.01,-2.81,-0.68,0,3.23,1.77
6811,5.18,2.91,4.67,-2.48,0.01,0,1.88,3.12
6812,14.74,26.39,14.72,-2.42,-1.05,0,3.05,1.95
6813,7.72,6.34,7.72,-1.63,-0.66,0,2.74,2.26
6814,23.93,76.98,22.58,-6.22,0.32,0,2.31,2.69
6815,12.29,17.74,12.89,-4.03,0.16,0,2.64,2.36
6816,15.59,5.25,15.58,-4.45,1.1,0,2.86,2.14
6817,11.65,7.61,11.18,-5.33,-0.21,0,1.58,3.42
6818,16.41,33.42,7.28,-3.53,0.4,0,2.3,2.7
6819,8.45,10.88,8.05,-1.76,0.07,0,3.68,1.32
6820,16.7,17.73,15.63,-4.15,-0.98,0,2.43,2.57
6821,22.39,31.4,15.96,-2.67,0.53,0,2.06,2.94
6822,14.11,6.01,14.09,-2.98,0.1,0,2.71,2.29
6823,16.86,26.53,15.84,-2.72,-0.24,0,2.84,2.16
